onset	duration	nwb_table	odorant_id	odorant	concentration	block_id	block_details
3982.808653	3.5980469999999514	trials	neutral	mineral oil			
3986.4067	2.000039999999899	trials	E	1-octanol	0.0004		
3988.40674	3.843047000000297	trials	neutral	mineral oil			
3992.249787	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3994.249827	3.770046000000093	trials	neutral	mineral oil			
3998.019873	2.000039999999899	trials	D	isobutyric acid	0.0008		
4000.019913	4.993086999999832	trials	neutral	mineral oil			
4005.013	2.000007000000096	trials	E	1-octanol	0.0004		
4007.013007	4.6020800000001145	trials	neutral	mineral oil			
4011.615087	2.0000059999997575	trials	F	(+)-a-pinene	0.002		
4013.615093	3.576086999999916	trials	neutral	mineral oil			
4017.19114	2.000039999999899	trials	D	isobutyric acid	0.0008		
4019.19122	4.01704699999982	trials	neutral	mineral oil			
4023.208227	2.000039999999899	trials	E	1-octanol	0.0004		
4025.208307	4.165046000000075	trials	neutral	mineral oil			
4029.373353	2.000039999999899	trials	F	(+)-a-pinene	0.002		
4031.373393	4.07804699999997	trials	neutral	mineral oil			
4035.45144	2.000007000000096	trials	D	isobutyric acid	0.0008		
4037.451447	4.043079999999918	trials	neutral	mineral oil			
4041.494527	2.0000060000002122	trials	E	1-octanol	0.0004		
4043.494533	4.30508699999973	trials	neutral	mineral oil			
4047.79958	2.000039999999899	trials	F	(+)-a-pinene	0.002		
4049.79966	4.607046999999966	trials	neutral	mineral oil			
4054.406707	2.000039999999899	trials	D	isobutyric acid	0.0008		
4056.406747	3.751086000000214	trials	neutral	mineral oil			
4060.157793	2.000007000000096	trials	E	1-octanol	0.0004		
4062.15784	4.187040000000252	trials	neutral	mineral oil			
4066.34488	2.000007000000096	trials	F	(+)-a-pinene	0.002		
4068.344887	4.142045999999937	trials	neutral	mineral oil			
4072.486933	2.000079999999798	trials	D	isobutyric acid	0.0008		
4074.487013	3.775047000000086	trials	neutral	mineral oil			
4078.26206	2.000039999999899	trials	E	1-octanol	0.0004		
4080.2621	4.338047000000188	trials	neutral	mineral oil			
4084.600107	2.000039999999899	trials	F	(+)-a-pinene	0.002		
4086.600187	4.0930859999998574	trials	neutral	mineral oil			
4090.693273	2.0000400000003538	trials	D	isobutyric acid	0.0008		
4092.693313	4.598046999999951	trials	neutral	mineral oil			
4097.29132	2.0000069999996413	trials	E	1-octanol	0.0004		
4099.291367	4.321120000000519	trials	neutral	mineral oil			
4103.612447	2.0000059999993027	trials	F	(+)-a-pinene	0.002		
4105.612493	3.9840800000001764	trials	neutral	mineral oil			
4109.596533	2.0000069999996413	trials	D	isobutyric acid	0.0008		
4111.59658	4.583047000000079	trials	neutral	mineral oil			
4116.179587	2.0000800000007075	trials	E	1-octanol	0.0004		
4118.179707	3.9120059999995647	trials	neutral	mineral oil			
4122.091713	2.000039999999899	trials	F	(+)-a-pinene	0.002		
4124.091793	3.882007000000158	trials	neutral	mineral oil			
4127.9738	2.000039999999899	trials	D	isobutyric acid	0.0008		
4129.97384	3.736087000000225	trials	neutral	mineral oil			
4133.709927	2.000039999999899	trials	E	1-octanol	0.0004		
4135.709967	4.621046000000206	trials	neutral	mineral oil			
4140.331013	2.0000069999996413	trials	F	(+)-a-pinene	0.002		
4142.33102	3.7701200000001336	trials	neutral	mineral oil			
4146.1011	2.0000070000005508	trials	D	isobutyric acid	0.0008		
4148.101147	4.362079999999878	trials	neutral	mineral oil			
4152.463187	2.0000059999993027	trials	E	1-octanol	0.0004		
4154.463233	4.372046999999839	trials	neutral	mineral oil			
4158.83524	2.000039999999899	trials	F	(+)-a-pinene	0.002		
4160.83532	3.952046999999766	trials	neutral	mineral oil			
4164.787367	2.000039999999899	trials	D	isobutyric acid	0.0008		
4166.787407	4.278046000000359	trials	neutral	mineral oil			
4171.065453	2.000039999999899	trials	E	1-octanol	0.0004		
4173.065493	3.907086999999592	trials	neutral	mineral oil			
4176.97258	2.0000070000005508	trials	F	(+)-a-pinene	0.002		
4178.972587	4.028080000000045	trials	neutral	mineral oil			
4183.000667	2.0000059999993027	trials	D	isobutyric acid	0.0008		
4185.000673	3.6460470000001806	trials	neutral	mineral oil			
4188.64668	2.000079999999798	trials	E	1-octanol	0.0004		
4190.6468	4.860046999999213	trials	neutral	mineral oil			
4195.506807	2.000039999999899	trials	F	(+)-a-pinene	0.002		
4197.506887	4.108046000000286	trials	neutral	mineral oil			
4201.614893	2.000039999999899	trials	D	isobutyric acid	0.0008		
4203.614973	4.648087000000487	trials	neutral	mineral oil			
4208.26302	2.0000069999996413	trials	E	1-octanol	0.0004		
4210.263067	3.724040000000059	trials	neutral	mineral oil			
4213.987107	2.0000060000002122	trials	F	(+)-a-pinene	0.002		
4215.987113	3.54511999999977	trials	neutral	mineral oil			
4219.532233	2.0000069999996413	trials	D	isobutyric acid	0.0008		
4221.53224	3.9260800000001836	trials	neutral	mineral oil			
4225.45828	2.0000070000005508	trials	E	1-octanol	0.0004		
4227.458327	3.551039999999375	trials	neutral	mineral oil			
4231.009367	2.0000060000002122	trials	F	(+)-a-pinene	0.002		
4233.009373	4.6720869999999195	trials	neutral	mineral oil			
4859.0	1323.0	epochs				3	Localizer
4864.46602	2.000039999999899	trials	B	ethyl butyrate	0.0016		
4866.46606	8.155133000000205	trials	neutral	mineral oil			
4874.621193	2.000039999999899	trials	B	ethyl butyrate	0.0016		
4876.621233	9.157134000000042	trials	neutral	mineral oil			
4885.778327	2.000039999999899	trials	D	isobutyric acid	0.0008		
4887.778407	8.525126000000455	trials	neutral	mineral oil			
4896.303493	2.0000069999996413	trials	D	isobutyric acid	0.0008		
4898.30354	8.746127000000342	trials	neutral	mineral oil			
4907.049667	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
4909.049707	8.984132999999929	trials	neutral	mineral oil			
4918.03384	2.000039999999899	trials	F	(+)-a-pinene	0.002		
4920.03388	8.749093000000357	trials	neutral	mineral oil			
4928.782973	2.000079999999798	trials	B	ethyl butyrate	0.0016		
4930.783053	8.686126999999942	trials	neutral	mineral oil			
4939.46918	2.0000469999995403	trials	A	benzaldehyde	0.0008		
4941.469187	9.638206000000537	trials	neutral	mineral oil			
4951.107393	2.000039999999899	trials	A	benzaldehyde	0.0008		
4953.107433	9.58913399999983	trials	neutral	mineral oil			
4962.696567	2.000039999999899	trials	D	isobutyric acid	0.0008		
4964.696607	9.486093000000437	trials	neutral	mineral oil			
4974.1827	2.1161599999995815	trials	C	cinnamaldehyde	0.0008		
4976.29886	8.210127000000284	trials	neutral	mineral oil			
4984.508947	2.0000059999993027	trials	F	(+)-a-pinene	0.002		
4986.508993	9.478166999999303	trials	neutral	mineral oil			
4995.98712	2.0000070000005508	trials	E	1-octanol	0.0004		
4997.987167	9.06316599999991	trials	neutral	mineral oil			
5007.050333	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
5009.050373	9.390094000000317	trials	neutral	mineral oil			
5018.440467	2.000079999999798	trials	D	isobutyric acid	0.0008		
5020.440547	8.164092999999411	trials	neutral	mineral oil			
5028.60464	2.0000400000008085	trials	B	ethyl butyrate	0.0016		
5030.60468	9.307166999999936	trials	neutral	mineral oil			
5039.911847	2.0000059999993027	trials	B	ethyl butyrate	0.0016		
5041.911853	9.232167000000118	trials	neutral	mineral oil			
5051.14402	2.0000070000005508	trials	C	cinnamaldehyde	0.0008		
5053.144027	9.924125999999887	trials	neutral	mineral oil			
5063.068153	2.000079999999798	trials	E	1-octanol	0.0004		
5065.068233	8.044093999999859	trials	neutral	mineral oil			
5073.112327	2.000039999999899	trials	F	(+)-a-pinene	0.002		
5075.112367	8.236166000000594	trials	neutral	mineral oil			
5083.348533	2.000039999999899	trials	A	benzaldehyde	0.0008		
5085.348573	9.645133999999416	trials	neutral	mineral oil			
5094.993707	2.0000400000008085	trials	E	1-octanol	0.0004		
5096.993747	8.264092999999775	trials	neutral	mineral oil			
5105.2578	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
5107.25788	9.698166999999557	trials	neutral	mineral oil			
5116.956047	2.0000060000002122	trials	E	1-octanol	0.0004		
5118.956053	9.536167000000205	trials	neutral	mineral oil			
5128.49222	2.0000069999996413	trials	F	(+)-a-pinene	0.002		
5130.492227	8.525126000000455	trials	neutral	mineral oil			
5139.017313	2.000079999999798	trials	F	(+)-a-pinene	0.002		
5141.017433	8.950093999999808	trials	neutral	mineral oil			
5149.967527	2.000039999999899	trials	A	benzaldehyde	0.0008		
5151.967567	8.653133000000707	trials	neutral	mineral oil			
5160.62066	2.0000400000008085	trials	E	1-octanol	0.0004		
5162.62074	9.568132999999762	trials	neutral	mineral oil			
5172.188873	2.000039999999899	trials	D	isobutyric acid	0.0008		
5174.188913	9.916094000000157	trials	neutral	mineral oil			
5184.105047	2.000079999999798	trials	A	benzaldehyde	0.0008		
5186.105087	9.640166000000136	trials	neutral	mineral oil			
5195.745213	2.0000069999996413	trials	F	(+)-a-pinene	0.002		
5197.74526	8.36812700000064	trials	neutral	mineral oil			
5206.113387	2.000039999999899	trials	E	1-octanol	0.0004		
5208.113427	9.50817300000017	trials	neutral	mineral oil			
5217.6216	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
5219.62164	8.295086999999512	trials	neutral	mineral oil			
5227.916727	2.000039999999899	trials	F	(+)-a-pinene	0.002		
5229.916767	8.61713300000065	trials	neutral	mineral oil			
5238.5339	2.000039999999899	trials	F	(+)-a-pinene	0.002		
5240.53394	9.06616699999995	trials	neutral	mineral oil			
5249.600107	2.0000060000002122	trials	C	cinnamaldehyde	0.0008		
5251.600113	8.104126999999608	trials	neutral	mineral oil			
5259.70424	2.000039999999899	trials	A	benzaldehyde	0.0008		
5261.70428	8.773167000000285	trials	neutral	mineral oil			
5270.477407	2.0000059999993027	trials	E	1-octanol	0.0004		
5272.477453	9.377166999999645	trials	neutral	mineral oil			
5281.85462	2.000039999999899	trials	D	isobutyric acid	0.0008		
5283.85466	9.723133000000416	trials	neutral	mineral oil			
5293.577793	2.000039999999899	trials	F	(+)-a-pinene	0.002		
5295.577833	8.190126999999848	trials	neutral	mineral oil			
5303.76796	2.0000069999996413	trials	B	ethyl butyrate	0.0016		
5305.767967	8.356166000000485	trials	neutral	mineral oil			
5314.124133	2.000039999999899	trials	B	ethyl butyrate	0.0016		
5316.124173	8.759127000000262	trials	neutral	mineral oil			
5324.8833	2.0000069999996413	trials	F	(+)-a-pinene	0.002		
5326.883307	9.821165999999721	trials	neutral	mineral oil			
5336.704473	2.0000470000004498	trials	A	benzaldehyde	0.0008		
5338.70452	9.088126999999986	trials	neutral	mineral oil			
5347.792647	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
5349.792687	9.320133000000169	trials	neutral	mineral oil			
5359.11282	2.000039999999899	trials	B	ethyl butyrate	0.0016		
5361.11286	9.164166999999907	trials	neutral	mineral oil			
5370.277027	2.0000060000002122	trials	A	benzaldehyde	0.0008		
5372.277033	9.52912699999979	trials	neutral	mineral oil			
5381.80616	2.000079999999798	trials	C	cinnamaldehyde	0.0008		
5383.80624	8.162092999999913	trials	neutral	mineral oil			
5391.968333	2.000039999999899	trials	D	isobutyric acid	0.0008		
5393.968373	9.034167000000707	trials	neutral	mineral oil			
5403.00254	2.000039999999899	trials	E	1-octanol	0.0004		
5405.00258	8.017092999999477	trials	neutral	mineral oil			
5413.019713	2.000039999999899	trials	A	benzaldehyde	0.0008		
5415.019713	8.079126999999971	trials	neutral	mineral oil			
5423.09884	2.0000070000005508	trials	E	1-octanol	0.0004		
5425.098847	8.584165999999641	trials	neutral	mineral oil			
5433.683013	2.000039999999899	trials	A	benzaldehyde	0.0008		
5435.683053	9.07313400000021	trials	neutral	mineral oil			
5444.756187	2.000039999999899	trials	D	isobutyric acid	0.0008		
5446.756227	9.262093000000277	trials	neutral	mineral oil			
5456.01832	2.000079999999798	trials	B	ethyl butyrate	0.0016		
5458.0184	9.04512700000032	trials	neutral	mineral oil			
5467.063527	2.0000059999993027	trials	D	isobutyric acid	0.0008		
5469.063533	9.603167000000212	trials	neutral	mineral oil			
5478.6667	2.000039999999899	trials	E	1-octanol	0.0004		
5480.66674	8.97913300000073	trials	neutral	mineral oil			
5489.645873	2.000079999999798	trials	B	ethyl butyrate	0.0016		
5491.645913	8.694093999999495	trials	neutral	mineral oil			
5500.340007	2.000079999999798	trials	C	cinnamaldehyde	0.0008		
5502.340087	9.889166000000841	trials	neutral	mineral oil			
5512.229213	2.0000070000005508	trials	D	isobutyric acid	0.0008		
5514.22926	8.549127000000226	trials	neutral	mineral oil			
5522.778387	2.000039999999899	trials	E	1-octanol	0.0004		
5524.778467	8.259125999999924	trials	neutral	mineral oil			
5533.037593	2.0000069999996413	trials	B	ethyl butyrate	0.0016		
5535.0376	9.887167000000773	trials	neutral	mineral oil			
5544.924727	2.0000460000001112	trials	F	(+)-a-pinene	0.002		
5546.924813	9.751127000000452	trials	neutral	mineral oil			
5556.67594	2.000039999999899	trials	D	isobutyric acid	0.0008		
5558.67598	8.856133000000227	trials	neutral	mineral oil			
5567.532113	2.000039999999899	trials	B	ethyl butyrate	0.0016		
5569.532153	9.51916699999947	trials	neutral	mineral oil			
5579.05132	2.0000070000005508	trials	C	cinnamaldehyde	0.0008		
5581.051327	8.058125999999902	trials	neutral	mineral oil			
5589.109413	2.000079999999798	trials	D	isobutyric acid	0.0008		
5591.109533	9.623094000000492	trials	neutral	mineral oil			
5600.732627	2.000039999999899	trials	B	ethyl butyrate	0.0016		
5602.732667	8.95616599999994	trials	neutral	mineral oil			
5611.688833	2.0000069999996413	trials	D	isobutyric acid	0.0008		
5613.68884	9.090167000000292	trials	neutral	mineral oil			
5622.779007	2.000039999999899	trials	A	benzaldehyde	0.0008		
5624.779047	8.69009300000016	trials	neutral	mineral oil			
5633.46914	2.000079999999798	trials	C	cinnamaldehyde	0.0008		
5635.46922	9.442092999999659	trials	neutral	mineral oil			
5644.911313	2.0000400000008085	trials	D	isobutyric acid	0.0008		
5646.911353	9.718166999999994	trials	neutral	mineral oil			
5656.62956	2.0000069999996413	trials	A	benzaldehyde	0.0008		
5658.629527	9.981206000000384	trials	neutral	mineral oil			
5668.610693	2.0000070000005508	trials	E	1-octanol	0.0004		
5670.61074	8.617126999999527	trials	neutral	mineral oil			
5679.227867	2.0000460000001112	trials	C	cinnamaldehyde	0.0008		
5681.227913	8.269087000000582	trials	neutral	mineral oil			
5689.49704	2.000039999999899	trials	A	benzaldehyde	0.0008		
5691.49704	9.262133000000176	trials	neutral	mineral oil			
5700.759173	2.000039999999899	trials	E	1-octanol	0.0004		
5702.759213	9.17017399999986	trials	neutral	mineral oil			
5711.929347	2.000039999999899	trials	D	isobutyric acid	0.0008		
5713.929427	8.168053000000327	trials	neutral	mineral oil			
5722.09748	2.000039999999899	trials	E	1-octanol	0.0004		
5724.09752	8.042132999999922	trials	neutral	mineral oil			
5732.139653	2.000039999999899	trials	A	benzaldehyde	0.0008		
5734.139693	8.647133999999824	trials	neutral	mineral oil			
5742.786827	2.000039999999899	trials	B	ethyl butyrate	0.0016		
5744.786867	8.767093000000386	trials	neutral	mineral oil			
5753.55396	2.000079999999798	trials	B	ethyl butyrate	0.0016		
5755.55404	8.366087000000334	trials	neutral	mineral oil			
5763.920127	2.0000059999993027	trials	C	cinnamaldehyde	0.0008		
5765.920133	9.026166999999987	trials	neutral	mineral oil			
5774.9463	2.0000070000005508	trials	F	(+)-a-pinene	0.002		
5776.946307	9.017165999999634	trials	neutral	mineral oil			
5785.963473	2.0000070000005508	trials	F	(+)-a-pinene	0.002		
5787.96348	8.448126999999658	trials	neutral	mineral oil			
5796.411607	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
5798.411647	8.234132999999929	trials	neutral	mineral oil			
5806.64578	2.000039999999899	trials	A	benzaldehyde	0.0008		
5808.64582	8.493132999999943	trials	neutral	mineral oil			
5817.138913	2.000039999999899	trials	F	(+)-a-pinene	0.002		
5819.138993	8.442054000000098	trials	neutral	mineral oil			
5827.581047	2.000039999999899	trials	F	(+)-a-pinene	0.002		
5829.581087	8.547166000000288	trials	neutral	mineral oil			
5838.128253	2.0000070000005508	trials	E	1-octanol	0.0004		
5840.12826	8.98516699999982	trials	neutral	mineral oil			
5849.113427	2.0000060000002122	trials	B	ethyl butyrate	0.0016		
5851.113433	8.319126999999753	trials	neutral	mineral oil			
5859.43256	2.000079999999798	trials	C	cinnamaldehyde	0.0008		
5861.43264	9.44509300000027	trials	neutral	mineral oil			
5870.877733	2.000039999999899	trials	F	(+)-a-pinene	0.002		
5872.877773	8.549133999999867	trials	neutral	mineral oil			
5881.426907	2.000039999999899	trials	D	isobutyric acid	0.0008		
5883.426947	9.405166000000463	trials	neutral	mineral oil			
5892.832113	2.0000069999996413	trials	F	(+)-a-pinene	0.002		
5894.83212	8.80012699999952	trials	neutral	mineral oil			
5903.632247	2.0000060000002122	trials	B	ethyl butyrate	0.0016		
5905.632253	8.48816700000043	trials	neutral	mineral oil			
5914.12038	2.0000069999996413	trials	F	(+)-a-pinene	0.002		
5916.120427	9.159166000000369	trials	neutral	mineral oil			
5925.279593	2.000039999999899	trials	E	1-octanol	0.0004		
5927.279633	9.914133999999649	trials	neutral	mineral oil			
5937.193767	2.000039999999899	trials	B	ethyl butyrate	0.0016		
5939.193807	8.429093000000648	trials	neutral	mineral oil			
5947.6229	2.000039999999899	trials	F	(+)-a-pinene	0.002		
5949.62294	9.540132999999514	trials	neutral	mineral oil			
5959.163073	2.000039999999899	trials	D	isobutyric acid	0.0008		
5961.163113	8.833167000000685	trials	neutral	mineral oil			
5969.99632	2.0000069999996413	trials	A	benzaldehyde	0.0008		
5971.996287	9.078126000000339	trials	neutral	mineral oil			
5981.074413	2.0000469999995403	trials	E	1-octanol	0.0004		
5983.07446	8.088126999999986	trials	neutral	mineral oil			
5991.162587	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
5993.162627	8.450133000000278	trials	neutral	mineral oil			
6001.61272	2.000039999999899	trials	F	(+)-a-pinene	0.002		
6003.6128	8.199086999999963	trials	neutral	mineral oil			
6011.811927	2.0000460000001112	trials	B	ethyl butyrate	0.0016		
6013.811933	9.514134000000013	trials	neutral	mineral oil			
6023.326067	2.000039999999899	trials	A	benzaldehyde	0.0008		
6025.326107	9.208133000000089	trials	neutral	mineral oil			
6034.53424	2.000039999999899	trials	D	isobutyric acid	0.0008		
6036.53428	8.67016700000022	trials	neutral	mineral oil			
6045.204407	2.0000060000002122	trials	E	1-octanol	0.0004		
6047.204453	9.37812699999995	trials	neutral	mineral oil			
6056.58258	2.0000469999995403	trials	A	benzaldehyde	0.0008		
6058.582627	8.09108600000036	trials	neutral	mineral oil			
6066.673713	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
6068.673753	9.895174000000225	trials	neutral	mineral oil			
6078.568927	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
6080.568967	9.496132999999645	trials	neutral	mineral oil			
6090.0651	2.000039999999899	trials	D	isobutyric acid	0.0008		
6092.06514	8.862127000000328	trials	neutral	mineral oil			
6100.927267	2.000039999999899	trials	D	isobutyric acid	0.0008		
6102.927307	9.493132999999943	trials	neutral	mineral oil			
6112.42044	2.000039999999899	trials	B	ethyl butyrate	0.0016		
6114.42048	8.906133000000409	trials	neutral	mineral oil			
6123.326613	2.000079999999798	trials	A	benzaldehyde	0.0008		
6125.326653	9.446206999999958	trials	neutral	mineral oil			
6134.77282	2.0000069999996413	trials	E	1-octanol	0.0004		
6136.772867	8.28908600000068	trials	neutral	mineral oil			
6145.061953	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
6147.061993	9.019134000000122	trials	neutral	mineral oil			
6156.081127	2.000039999999899	trials	E	1-octanol	0.0004		
6158.081167	8.10716599999978	trials	neutral	mineral oil			
6166.188333	2.0000069999996413	trials	A	benzaldehyde	0.0008		
6168.18834	8.54512700000032	trials	neutral	mineral oil			
